,frequency
urlLink,3
Lifeboat,2
Foundation,2
The,3
Zero,1
G,1
Solution,1
to,4
Terrorism,1
is,3
a,5
nonprofit,1
nongovernmental,1
organization,2
dedicated,1
providing,1
solutions,1
that,2
will,1
safeguard,1
humanity,1
from,1
the,1
growing,1
threat,1
of,3
terrorism,1
and,3
technological,1
cataclysm,1
This,1
humanitarian,1
pursuing,1
all,1
possible,1
options,1
including,1
self,2
sustaining,1
technologies,1
using,1
AI,1
nanotechnology,1
with,3
an,1
emphasis,1
on,1
contained,1
space,1
arks,1
Think,1
it,3
this,1
way,1
If,1
you,2
were,1
among,1
six,1
billion,1
people,1
in,2
room,2
where,1
each,1
had,1
access,1
doomsday,1
device,1
capable,1
killing,1
everyone,1
would,1
feel,1
safe,1
secure,1
We,1
don,1
t,1
Yes,1
Eric,1
Klien,1
man,1
vision,2
It,1
s,1
not,2
his,2
first,1
Atlantis,1
Project,1
And,1
may,1
be,1
last,1
Society,1
For,1
A,1
Logo,1
Free,1
TV,1
But,1
I,1
d,1
like,1
wish,1
him,1
luck,1
anyway,1
