,frequency
urlLink,1
How,1
Military,1
Pain,1
Beams,1
Will,1
Work,1
With,1
the,5
unveiling,1
of,4
pain,1
beam,1
gun,1
Pentagon,1
is,2
poising,1
itself,1
for,3
a,2
new,1
age,1
warfare,1
U,2
S,2
armed,1
forces,1
are,2
often,1
thrown,1
into,1
volatile,1
areas,1
world,1
where,1
enemies,1
intermixed,1
with,1
innocent,1
wink,4
citizens,1
The,1
Department,1
Defense,1
preparing,1
these,1
situations,1
by,1
designing,1
weapon,1
that,1
repels,1
attacks,1
but,1
lowers,1
potential,1
unintended,1
civilian,1
causalities,1
