,frequency
urlLink,2
Wired,1
News,1
Students,1
Can,1
t,2
Get,1
No,2
Privacy,1
The,1
Child,1
Left,1
Behind,1
law,1
signed,1
last,1
January,1
pumps,1
billions,1
into,1
education,1
but,1
also,1
gives,1
military,1
recruiters,1
access,1
to,3
the,3
names,1
addresses,1
and,2
phone,1
numbers,1
of,2
students,1
in,2
22,1
000,1
schools,1
Taking,1
Liberties,1
With,1
Our,1
Freedom,1
Law,1
enforcement,1
interests,1
pushed,1
through,1
a,2
variety,1
surveillance,1
measures,1
including,1
some,1
unrelated,1
terrorism,1
that,2
had,1
long,1
been,1
rejected,1
as,1
inappropriate,1
free,1
society,1
Important,1
protections,1
related,1
monitoring,1
intelligence,1
gathering,1
established,1
after,1
serious,1
past,1
abuses,1
were,1
swept,1
away,1
with,1
assurance,1
this,1
time,1
government,1
won,1
abuse,1
its,1
powers,1
