,frequency
urlLink,2
Five,1
Thousand,1
More,1
focus,1
on,2
the,3
mis,1
attended,1
realities,1
that,1
corporate,1
press,1
and,5
our,1
weblogging,1
community,1
are,1
largely,1
ignoring,1
With,1
45,1
000,1
homo,1
sentients,1
dying,1
of,3
starvation,1
each,1
day,1
such,1
meta,1
disasters,1
as,1
disease,1
malnutrition,1
capital,1
complicit,1
carnage,1
wreaking,1
havoc,1
rights,1
cultures,1
ability,1
a,1
major,1
portion,1
humanind,1
we,1
have,1
been,1
distracted,1
to,1
distraction,1
via,1
watcherjohn,1
abuddhas,1
memes,1
