,frequency
Mortensen,2
whose,1
brave,1
warrior,1
knight,1
Aragorn,1
spends,1
much,1
of,19
The,3
Two,2
Towers,2
rallying,1
the,35
troops,1
and,4
leading,1
them,2
into,1
battle,1
against,3
forces,2
darkness,1
was,1
wearing,1
a,8
homemade,1
T,1
shirt,2
with,2
slogan,1
No,1
Blood,1
for,3
Oil,1
Although,1
he,4
opposes,1
Bush,2
administration,2
s,6
prospective,1
invasion,2
Iraq,1
Mr,1
said,1
wore,1
to,12
protest,1
something,1
that,8
hit,1
even,5
closer,1
home,1
interpretation,1
keeps,1
hearing,1
new,1
movie,1
as,4
both,1
an,2
allegory,1
endorsement,1
all,4
proto,1
multiculturalism,1
Tolkien,1
Middle,1
Earth,1
in,10
current,1
climate,1
it,3
impossible,1
not,5
experience,1
Peter,1
Jackson,1
war,4
propaganda,1
unnerving,1
power,1
urlLink,3
Lord,4
Rings,4
lessons,1
disarmament,1
Gandalf,1
argues,1
most,3
corrupt,1
may,2
be,2
reformed,1
or,1
at,4
least,2
play,1
some,2
constructive,1
role,1
history,1
saying,1
Many,1
live,1
deserve,2
death,2
And,1
die,1
life,1
Can,1
you,1
give,1
Then,1
do,2
too,2
eager,1
deal,1
out,1
judgment,1
For,1
very,1
wise,1
cannot,1
see,1
ends,1
To,1
destroy,2
world,3
evildoers,1
would,1
evil,5
Defence,1
Freedoms,1
Western,1
Civilization,1
PDF,1
Saruman,2
is,3
warning,2
those,2
who,2
are,2
so,1
certain,1
we,7
will,1
win,3
over,1
our,4
enemies,2
because,1
superior,1
wisdom,1
strength,1
After,1
aren,1
t,3
leader,1
tech,1
nology,1
Don,1
have,1
firepower,1
Isn,1
economy,1
still,1
strongest,1
also,1
willing,1
costs,1
end,2
justifies,1
any,1
means,1
Following,1
road,1
fact,2
but,1
only,2
price,1
becoming,1
Is,2
bin,2
Laden,2
So,1
dehumanizes,1
enemy,1
casting,1
dark,1
prince,1
Ronald,1
Reagan,1
called,1
Soviet,1
Union,1
empire,1
But,1
admitted,1
Soviets,1
had,1
political,2
vision,2
which,1
they,1
waged,1
cold,1
dares,1
go,1
far,1
He,1
can,2
call,1
us,1
Sauron,1
Mordor,1
no,1
sight,1
If,1
believe,2
his,1
mythic,1
begin,1
think,1
about,1
issues,1
involved,1
shocking,1
Americans,1
seem,1
Have,1
watched,1
many,1
movies,1
pitting,1
pure,1
shining,1
good,1
mindless,1
metaphysical,1
principle,1
there,1
seamless,1
infotainment,1
web,1
stretching,1
from,1
nightly,1
news,1
