,frequency
urlLink,2
If,1
It,1
Happened,1
Here,1
Except,1
for,2
the,7
tolling,1
of,3
church,1
bells,1
city,1
is,1
quiet,1
and,5
streets,1
are,1
empty,1
everything,1
but,2
occasional,1
emergency,1
vehicles,1
carcasses,1
dead,1
birds,1
Most,1
people,1
huddle,1
behind,1
windows,1
doors,1
sealed,1
tight,1
with,1
duct,1
tape,1
watching,1
continuous,1
news,1
coverage,1
on,2
television,1
or,1
listening,1
to,1
America,1
Beautiful,1
Amazing,1
Grace,1
endlessly,1
replayed,1
radio,1
A,1
cable,1
channel,1
plays,1
nothing,1
prayer,1
services,1
Los,1
Angeles,1
broadcast,1
from,1
cathedrals,1
temples,1
around,1
world,1
via,1
