,frequency
urlLink,7
U,5
S,5
says,2
Canada,7
cares,1
too,1
much,1
about,4
liberties,1
The,1
United,2
States,2
the,8
lack,1
of,5
funding,1
for,4
police,1
and,4
restrictive,1
privacy,2
legislation,1
in,6
are,1
frustrating,1
probes,1
political,1
extremists,1
Some,1
law,1
enforcement,1
officers,1
have,2
expressed,1
concern,1
Canadian,2
laws,3
A,1
State,1
Department,1
report,1
took,1
issue,1
with,2
s,1
move,1
to,3
make,1
possession,1
small,1
amounts,1
marijuana,1
a,3
ticketing,1
offence,1
rather,1
than,1
criminal,1
one,1
This,1
will,1
not,2
only,2
harm,1
society,1
but,1
consequences,1
as,1
well,1
via,3
Daily,2
Rotten,2
4,1
10,1
Americans,1
support,1
annexing,1
those,1
who,1
follow,1
relations,1
closely,1
said,2
Canadians,1
should,1
panic,1
I,1
wouldn,2
t,3
worry,1
army,1
coming,1
Christopher,1
Sands,1
director,1
Project,1
Center,1
Strategic,1
International,1
Studies,1
Washington,1
D,1
C,1
No,1
That,1
would,1
be,1
unthinkable,1
it,2
warns,1
against,1
easing,1
pot,1
Murray,1
tried,1
express,1
feeling,1
that,1
looser,1
drug,2
go,1
hand,2
an,1
increase,1
crime,1
addiction,1
among,1
youth,1
used,1
some,1
apocalyptic,1
language,1
do,1
You,1
can,1
wall,1
this,1
off,1
saying,1
We,1
re,1
talking,1
little,1
cannabis,1
Our,1
experience,1
is,1
they,1
come,1
together,1
like,1
Four,1
Horsemen,1
Daypop,1
