,frequency
urlLink,3
Archaeologists,1
advise,1
on,1
nuclear,2
waste,2
disposal,1
Ancient,1
glasses,1
that,2
have,2
spent,1
thousands,2
of,6
years,2
buried,1
in,2
the,5
earth,1
can,1
hint,1
at,1
how,1
modern,1
packaging,1
might,1
fare,1
over,1
many,1
it,1
will,2
take,1
for,2
to,4
decay,1
safe,1
levels,1
radioactivity,1
via,1
Yucca,1
decision,2
looms,1
large,1
The,1
most,1
notable,1
science,1
news,1
item,1
2002,1
could,1
be,2
regarded,1
as,1
either,1
a,1
sign,1
extreme,1
confidence,1
ability,1
scientists,1
overcome,1
great,1
challenges,1
or,1
an,1
infamous,1
condemned,1
by,1
our,1
descendants,1
millennia,1
come,1
Other,1
unambiguously,1
ominous,1
developments,1
marked,1
year,1
