,frequency
Basically,1
urlLink,2
sTaRe,1
has,1
been,3
shut,4
down,3
by,2
the,6
hosting,4
company,1
and,12
I,12
m,2
still,1
trying,1
to,13
get,3
a,5
legitimate,1
reason,5
from,1
them,5
Every,1
time,1
call,1
another,1
when,1
show,1
that,8
they,5
are,1
wrong,1
change,1
So,1
far,2
have,5
accused,1
us,3
of,6
Sorry,1
it,4
s,2
billing,2
error,1
When,4
told,2
check,1
their,1
invoice,1
records,1
see,1
we,7
re,2
prepaid,2
until,1
end,1
Q4,1
2004,1
changed,1
We,2
were,1
due,1
our,3
inappropriate,2
material,1
pushed,1
define,1
point,1
out,2
WHAT,1
on,1
site,1
fit,1
this,5
description,1
switched,1
Accusing,1
using,1
incunabula,1
org,1
for,2
spamming,1
challenged,1
produce,1
evidence,1
was,1
manager,1
in,3
these,1
EXACT,1
words,1
can,4
off,1
your,1
account,1
whenever,1
want,1
don,1
t,4
give,1
you,5
reminded,1
him,1
customer,2
good,1
standing,1
even,1
referred,1
several,1
clients,1
maybe,1
could,2
simply,1
be,2
allowed,1
copy,1
only,2
FTP,1
access,1
so,1
back,1
up,1
assets,2
move,2
services,1
since,1
obviously,1
weren,1
interested,1
keeping,1
as,1
he,1
said,1
Maybe,1
but,4
probably,1
not,3
then,1
replied,1
Let,1
me,3
straight,1
You,1
saying,1
ve,1
locked,1
about,2
specific,1
what,1
is,2
exactly,2
caused,1
do,2
live,1
with,1
answer,1
eat,1
losing,1
also,1
lose,1
my,2
web,1
host,1
more,2
costs,1
well,1
say,1
why,1
should,1
all,1
because,1
make,1
End,1
story,1
His,1
reply,1
Yep,1
Spread,1
wide,1
The,1
service,1
called,1
Hostsave,1
com,1
