,frequency
urlLink,2
Tesla,5
Howitzers,1
If,2
we,2
can,4
avoid,1
the,6
Apocalypse,1
fantastic,2
secret,1
of,1
Nikola,2
be,1
employed,1
to,2
cure,1
and,3
elevate,2
man,1
not,1
kill,1
him,1
s,1
discovery,1
eventually,1
remove,1
every,1
conceivable,1
external,1
human,1
limitation,1
humans,1
ourselves,1
our,1
consciousness,1
properly,1
utilize,1
electromagnetics,1
then,1
who,1
gave,1
us,2
electrical,1
twentieth,1
century,1
in,1
first,1
place,1
may,1
yet,1
give,1
a,1
new,1
future,1
more,1
shining,1
glorious,1
than,1
all,1
great,1
scientists,1
sages,1
have,1
imagined,1
via,1
