,frequency
urlLink,2
The,3
Thinkable,1
each,2
new,1
country,1
that,1
gets,1
nuclear,3
weapons,1
multiplies,1
the,2
potential,1
for,1
a,3
war,1
involving,1
state,1
And,1
numbers,1
are,1
not,1
worst,1
of,6
it,1
original,1
era,1
was,1
primarily,1
boxers,1
clinch,1
two,1
great,1
industrial,1
powers,1
claiming,1
to,1
represent,1
an,1
ideology,1
global,1
appeal,1
second,1
is,1
about,1
insecure,1
nations,1
most,2
them,2
led,1
by,1
autocrats,1
relatively,1
poor,1
residing,1
in,1
rough,1
neighborhoods,1
unaligned,1
with,1
and,1
resentful,1
Western,1
power,1
via,1
Plastic,1
Closing,1
Pandora,1
s,1
Box,1
