,frequency
urlLink,2
Hunting,1
a,1
Deadly,1
Soviet,3
Legacy,1
terrorists,1
looking,1
for,3
bargains,1
could,1
hardly,1
do,1
better,1
than,1
in,2
the,2
former,1
Union,1
The,1
Soviets,1
are,2
known,1
to,3
have,1
produced,1
tens,1
of,2
thousands,1
radioactive,1
devices,2
uses,1
ranging,1
from,1
medical,1
diagnostics,1
military,1
communications,1
and,1
many,1
were,1
simply,1
abandoned,1
after,1
breakup,1
1991,1
Some,1
regions,1
so,1
littered,1
with,1
such,1
that,1
published,1
tourist,1
guides,1
caution,1
travelers,1
watch,1
out,1
them,1
via,1
