,frequency
Fuck,2
That,6
Flag,2
A,4
short,1
story,4
by,6
the,171
mutant,2
This,4
is,35
a,82
true,1
or,1
so,14
I,26
have,23
been,6
led,1
to,93
believe,2
It,10
was,28
told,2
his,30
friend,2
Jack,51
related,1
me,6
during,2
our,4
discussion,1
of,46
mental,2
illness,3
we,8
all,13
come,4
know,7
as,7
flag,47
worship,2
should,4
mention,1
that,46
my,4
an,7
accomplished,1
liar,1
given,1
exaggeration,1
details,1
he,30
may,1
made,1
it,38
up,8
on,36
spot,2
mechanic,3
He,10
works,1
for,19
company,8
owns,1
fleet,1
vehicles,2
and,58
heavy,1
equipment,2
keeps,2
machinery,1
running,3
likes,1
job,3
fighting,1
terrorism,1
way,5
few,2
days,3
before,3
anniversary,1
9,1
11,1
approached,2
employer,7
with,21
nice,2
new,8
American,2
just,6
bought,1
peered,1
at,11
clean,1
from,8
beneath,1
layer,1
grease,1
dirt,1
am,5
happy,2
you,25
What,4
does,4
this,18
mean,1
You,2
are,9
says,5
in,22
employers,1
do,15
when,6
what,7
they,13
saying,1
flys,1
solidly,1
into,9
face,2
logic,1
Can,3
build,4
us,1
flagpole,18
Yeah,3
suppose,1
could,4
But,5
will,15
take,4
time,9
away,2
working,4
not,15
doing,1
own,2
Of,1
course,1
And,14
set,3
off,2
mind,1
engineer,1
has,15
other,3
things,3
important,2
generate,1
income,1
got,1
anyway,2
computed,1
availability,1
basic,1
materials,2
hand,2
those,1
had,14
be,24
purchased,1
location,1
selected,2
pole,8
atop,2
building,2
size,1
how,4
much,5
project,2
would,8
detract,1
regular,1
cash,1
producing,1
duties,1
lightning,1
low,1
flying,2
aircraft,1
rabid,1
bats,1
get,7
forth,1
Based,1
these,3
figures,2
produced,1
office,20
Old,1
Glory,1
fluttered,1
breeze,1
Sighting,1
relative,1
safety,1
garage,5
puffed,1
satisfaction,1
Marlboro,1
well,2
friends,1
No,7
For,2
shall,1
see,3
horrible,1
sickness,7
began,1
hold,2
workers,7
In,2
vocabulary,1
engineers,1
people,5
whose,2
life,1
work,6
study,1
upright,1
cylinders,1
crowned,1
loop,1
rope,1
pulleys,1
ability,1
said,3
structures,1
loft,1
brightly,1
colored,1
cloth,1
high,3
visibily,1
s,27
half,2
assed,2
first,4
year,2
student,1
attempt,1
art,1
form,1
best,2
left,1
professionals,1
The,30
dwellers,2
complained,1
there,9
little,6
wind,1
tiny,1
bit,2
drooping,1
colors,1
scraped,1
against,1
roof,8
fraying,1
edge,1
bad,2
one,6
can,11
still,3
looks,1
OK,3
brand,1
down,5
until,1
make,2
higher,1
cost,2
more,9
money,6
An,2
extension,2
added,1
bracket,3
fine,3
whatever,2
need,7
removed,2
built,1
remounted,1
Satisfied,1
returned,2
find,1
something,2
really,5
greasy,2
dirty,1
profitable,1
looked,1
good,2
agreed,1
cheered,1
accomplishment,1
glowed,1
patriotism,4
moved,1
them,3
mount,2
some,3
lights,9
under,1
seen,1
night,1
Who,1
going,5
impress,1
behind,1
cloud,1
smoke,1
once,2
like,2
cylinder,1
tobacco,1
affects,1
hearing,1
We,8
shine,4
ll,2
kill,1
shit,1
thinks,3
but,6
electrician,10
sort,1
Is,2
out,21
city,1
increasingly,1
larger,1
dollar,1
signs,1
yet,3
registered,1
brain,2
Money,1
issue,1
Do,2
contacted,1
appointment,1
meantime,1
winds,1
storm,1
broke,1
sent,1
top,1
crashing,1
mournful,1
wail,1
erupted,1
sickened,1
peaceful,1
nastiness,1
again,1
shattered,1
gave,1
whole,1
passing,2
responsiblity,1
manager,9
By,1
full,1
bloom,1
worker,1
grown,1
beyond,1
normal,1
boundaries,1
crack,1
pipe,1
around,3
which,2
rallied,1
They,5
needed,2
confronted,1
want,1
erect,3
How,2
soon,2
Look,2
long,2
keep,1
mounting,1
problem,3
weld,2
Our,1
welder,7
poles,2
very,2
securely,1
talking,2
about,5
difficult,1
continue,1
bail,1
deal,4
idea,3
nothing,1
trouble,2
conveyed,1
news,1
undeterred,1
decided,1
instead,1
front,1
parking,1
lot,4
wanted,2
sought,1
assistance,1
who,6
marine,2
corps,1
veteran,2
interesting,1
side,2
note,2
eighty,1
years,1
old,2
gypsy,2
fortune,1
teller,1
child,1
die,1
twenty,2
birthday,2
no,3
thought,1
won,2
t,21
anywhere,1
dangerous,1
day,2
fate,1
beach,1
Okinawa,1
bombs,1
machine,2
gun,1
bullets,1
parts,1
bodies,1
him,5
think,3
fucking,1
done,2
part,1
country,1
now,6
sick,1
cannot,4
begin,1
guess,2
agrees,1
help,1
using,1
Being,1
points,1
if,4
kind,2
must,5
raised,1
morning,1
lowered,1
evening,1
then,3
folded,1
triangle,1
because,2
touched,1
ground,1
desecrated,1
burned,3
heard,2
Indeed,3
burning,3
give,2
positive,1
hard,1
His,1
erupts,1
visions,1
consumed,1
flames,1
fro,1
within,1
helpless,1
unable,1
escape,1
himself,1
watching,1
reassembling,1
carburetor,1
whistling,1
gospel,1
tune,1
trash,1
kerosene,1
word,1
goes,3
across,3
yard,1
crew,1
rushes,1
stop,2
explain,2
simply,1
order,1
cast,1
evil,1
spirits,1
VFW,3
Hall,3
There,1
arrange,1
ceremony,1
complete,2
uniforms,1
guns,1
bugler,1
play,1
taps,1
chaplain,1
altar,1
pentagram,1
virgin,1
girl,2
scout,2
sacrifice,1
ownership,1
display,1
implies,1
silly,1
rules,1
ceremonies,1
seems,1
took,1
don,7
cookies,1
ordered,1
why,2
Sickness,2
takes,2
toll,1
Soon,1
thereafter,1
called,1
meeting,5
stubbs,1
cigarette,2
door,2
entering,1
unlit,2
dangling,1
mouth,1
particularly,1
today,1
approaching,1
pure,1
nasty,1
As,1
seat,1
among,1
co,3
portrait,1
someone,1
being,1
wasted,1
faster,1
than,1
light,2
speed,1
m,2
busy,1
grumbles,1
decide,3
raise,3
lower,2
handled,1
right,2
also,6
anymore,1
here,3
moment,1
go,3
private,1
Geez,1
communist,3
nazi,1
Oh,1
God,1
say,1
People,1
talk,1
funny,2
Ja,1
If,1
wooden,1
stick,1
waving,1
demonstrate,1
holding,1
exist,1
transmission,1
scattered,1
ten,1
thousand,3
pieces,1
reassembled,1
eight,2
AM,1
tomorrow,1
Go,2
did,3
un,2
patriotic,1
lack,1
swept,1
came,1
labels,1
american,1
Must,1
democrat,1
Child,1
abuse,1
satanist,1
understand,1
Why,1
anyone,1
hate,1
Thou,1
shalt,1
god,1
Unless,1
Amen,1
quite,1
wrongly,1
determined,2
bring,1
back,5
fold,1
decides,1
snap,1
boss,7
reality,1
spent,2
Well,3
hundred,3
dollars,4
paid,1
over,5
two,2
wages,1
Sick,1
count,1
figure,1
almost,1
four,1
Isn,1
special,1
Now,2
Remember,1
arrived,1
put,3
isn,2
fun,4
explaining,1
fact,2
any,1
bizarre,1
ritual,1
advised,1
didn,3
might,1
watch,1
ass,1
trying,1
where,5
Since,2
highly,1
adjustable,1
asked,1
timer,1
since,2
another,1
nobody,1
bothered,1
turn,4
manually,1
let,1
alone,1
causes,1
laziness,1
presenting,1
estimate,2
descibing,1
dug,1
install,1
pipes,5
carry,1
wires,1
power,3
doubt,1
telling,1
hillbillies,1
went,3
its,1
digging,1
ditches,2
point,2
mark,1
laid,1
avoiding,1
gas,1
lines,3
phone,2
return,1
were,2
ready,1
Enter,1
idiot,1
son,2
never,1
operated,1
ditcher,5
property,1
opportunity,1
learn,1
Are,1
getting,1
ahead,1
So,2
Once,2
starts,1
pretty,2
automatic,1
only,2
needs,1
turned,1
neccessary,1
coloring,1
outside,1
line,1
turns,1
yells,1
noise,2
Don,1
minute,1
knew,1
better,1
walked,1
Just,1
flash,1
hell,1
Sparks,1
wiring,1
shot,1
ditch,1
apartment,1
complex,1
next,1
convienience,1
store,1
strip,1
center,1
nearby,1
phones,1
aren,1
either,1
cable,2
tv,1
feet,1
DSL,3
fiber,1
optic,1
junction,1
box,1
ripped,1
wrapped,1
impeller,1
services,1
easy,1
enough,1
repair,1
easily,1
fixed,1
repairmen,1
exactly,1
weeks,1
dig,1
both,1
sides,1
road,1
looking,1
while,1
dry,1
nitrogen,1
Meanwhile,1
billing,1
ask,1
coming,1
computer,3
guy,1
resorts,1
stealing,1
modem,2
proxy,1
everyone,1
online,1
crisis,1
passed,1
inquired,1
situation,1
estimated,1
three,1
Three,1
On,1
fuck,1
expect,1
click,1
mouse,1
When,1
stikes,1
body,1
tries,1
expell,1
however,1
Sneeze,1
cough,1
sweat,1
different,1
Only,1
beating,1
your,1
system,1
prescription,1
Happy,1
Ending,1
through,2
toolboxes,1
found,1
stickers,1
One,1
sang,1
along,1
reached,1
last,1
All,1
slapping,1
sticker,1
monitor,1
great,1
strange,1
behavior,1
too,1
