,frequency
urlLink,1
Where,1
Are,1
You,1
Beloved,1
General,1
As,1
one,1
of,3
the,6
first,2
Western,1
journalists,1
allowed,1
in,1
since,1
North,2
Korea,1
s,1
latest,1
nuclear,1
crisis,1
with,1
United,1
States,1
began,1
last,1
fall,1
I,5
experience,1
hand,1
paranoia,1
that,1
marks,1
everyday,1
life,1
for,1
Koreans,1
For,1
seven,1
days,1
am,2
watched,1
followed,1
and,2
fed,1
propaganda,1
From,1
doctors,1
to,2
parsons,1
everyone,1
introduced,1
have,1
no,1
choice,1
about,1
whom,1
meet,1
parrots,1
same,1
line,1
hatred,1
Americans,1
matched,1
only,1
by,1
their,1
love,1
Great,1
Leader,1
Kim,1
Jong,1
Il,1
