,frequency
urlLink,2
Stalin,2
vs,1
Hitler,2
The,2
Authorized,1
Annotated,1
Translation,1
comics,1
2000,1
by,3
Alexey,1
Lipatov,1
Please,1
don,1
t,1
steal,1
too,1
hard,2
It,1
upsets,1
the,7
artist,1
Joseph,1
is,2
TM,2
All,1
Union,1
Communist,1
Party,3
Bolsheviks,1
Inappropriate,2
usage,2
will,3
be,3
prosecuted,1
to,2
fullest,1
extent,1
of,2
law,1
with,1
expelling,1
from,1
and,1
ten,1
years,1
labor,1
Adolf,1
National,1
Socialist,1
German,1
Workers,1
reported,1
appropriate,1
authorities,1
We,1
cannot,1
guess,1
what,1
they,1
are,1
gonna,1
do,1
but,1
it,1
definitely,1
something,1
unpleasant,1
as,1
well,1
via,1
