,frequency
urlLink,2
How,1
the,13
Left,2
is,3
manipulated,1
The,3
collaboration,1
of,5
respectable,1
and,3
prestigious,1
foundations,2
according,1
to,5
one,1
former,1
CIA,2
operative,1
allowed,1
Agency,1
fund,1
a,3
seemingly,1
limitless,1
range,1
covert,1
action,1
programs,1
affecting,1
youth,1
groups,2
labor,1
unions,1
universities,1
publishing,1
houses,1
other,1
private,2
institutions,1
latter,1
included,1
human,1
rights,1
beginning,1
in,5
1950s,1
present,1
One,1
most,2
important,1
collaborating,1
with,1
over,2
significant,1
span,1
time,1
major,1
projects,1
cultural,1
Cold,1
War,1
Ford,1
Foundation,1
whatever,1
happened,1
left,3
America,1
Where,1
are,1
popular,1
progressive,2
forces,1
that,1
could,1
challenge,1
Bush,1
administration,1
from,1
within,1
Ask,1
leftwingers,1
this,1
people,1
who,1
have,1
devoted,1
their,1
life,1
causes,1
them,1
will,1
laugh,1
not,1
word,1
you,1
mention,1
polite,1
company,1
here,1
We,1
talk,2
about,2
right,1
but,1
we,1
never,1
