,frequency
Death,1
rays,1
X,1
cannons,1
sonic,1
screams,1
eye,1
blasts,1
stomps,1
fireballs,1
atomic,2
bites,1
and,3
psi,1
punches,1
are,2
the,6
order,2
of,4
day,1
as,1
players,1
attempt,1
to,3
destroy,1
all,1
significant,1
structures,1
in,6
each,1
level,1
Enemies,1
game,2
come,1
form,1
human,1
armed,1
forces,1
consisting,1
infantry,1
armoured,1
cars,1
tanks,1
jet,1
fighters,1
bombers,1
experimental,1
aircraft,1
urlLink,1
I,1
Was,1
an,1
Atomic,2
Mutant,3
is,3
stores,1
now,1
not,1
affiliated,1
with,1
Post,1
or,3
it,1
s,1
subsidiaries,1
See,1
contest,1
rules,1
for,1
details,1
Must,1
be,1
18,1
years,1
older,1
Not,1
valid,1
Delaware,1
All,1
mutants,2
portrayed,1
fictional,1
characters,1
Any,1
simularity,1
living,1
dead,1
unintended,1
coincidental,1
No,1
mutant,1
was,1
harmed,1
blogging,1
this,1
PC,1
review,1
