,frequency
urlLink,1
Nuclear,1
Reactors,1
Existed,1
on,1
Earth,1
Two,1
Billion,1
Years,1
Ago,1
The,1
reactors,3
are,1
unique,1
objects,1
that,1
cannot,1
be,2
found,1
anywhere,1
else,1
in,2
the,4
world,1
They,2
allow,1
us,2
learn,1
a,1
lot,1
about,1
our,1
planet,1
s,1
history,1
also,1
give,1
an,1
opportunity,1
to,1
explore,1
consequences,1
of,4
such,1
long,1
operation,1
nuclear,1
Furthermore,1
study,1
ancient,1
will,1
helpful,1
terms,1
developing,1
radioactive,1
waste,1
disposal,1
technologies,1
