,frequency
urlLink,5
China,5
reassessing,1
its,1
military,3
strategy,1
Because,1
Chinas,1
leaders,1
believe,1
their,1
forces,1
are,3
not,3
yet,1
strong,1
enough,1
to,3
compete,1
directly,1
with,2
the,10
American,1
they,1
putting,1
more,1
emphasis,1
on,1
preventing,1
US,4
intervention,2
first,1
This,2
includes,2
development,1
of,4
what,4
Chinese,1
call,1
assassins,2
mace,2
weapons,6
Pentagon,2
said,2
The,2
report,2
officials,1
sure,2
is,4
via,2
s,4
Assassin,2
Mace,2
meets,1
Taiwanese,1
Scorpion,1
Department,1
Defense,1
says,1
that,2
in,6
hot,1
pursuit,1
And,1
though,1
it,1
means,1
exactly,1
suggests,1
preparing,1
asymmetric,1
solutions,1
blunt,1
a,2
possible,1
future,2
Taiwan,1
Straits,1
Message,1
From,1
Beijing,1
Part,1
3,1
Let,1
look,1
at,1
concrete,1
forms,1
killing,1
maze,1
or,1
quasi,1
absolute,1
weapon,1
could,1
take,1
near,1
Remarkably,1
21st,1
century,1
PLA,1
wants,1
be,1
armed,1
systems,1
suitable,1
for,1
local,1
conflicts,1
high,3
tech,1
environments,1
electromagnetic,1
b,1
precision,1
missile,1
c,1
electronic,1
and,1
d,1
oriented,1
energy,2
lasers,1
producing,1
narrow,1
clusters,1
capacity,1
