,frequency
urlLink,2
The,3
world,1
is,1
going,1
straight,1
to,1
hell,1
food,1
workers,1
at,1
the,7
U,4
N,3
headquarters,1
walked,1
off,1
their,1
jobs,1
calling,1
a,1
wildcat,1
strike,1
result,1
nothing,1
short,1
of,3
Baghdad,1
style,1
chaos,1
walkout,1
left,1
thousands,1
employees,1
scrounging,1
for,1
lunch,1
eventually,1
masses,1
stripped,1
cafeterias,1
everything,1
including,1
silverware,1
When,1
asked,1
how,1
much,1
liquor,1
was,1
lifted,1
from,1
bar,1
one,1
S,1
diplomat,1
responded,1
I,1
stopped,1
counting,1
bottles,1
He,1
then,1
excused,1
himself,1
and,1
headed,1
towards,1
men,1
s,1
room,1
via,1
Page3Girls,1
