,frequency
urlLink,1
The,1
Ring,1
and,5
the,4
remnants,1
of,3
West,1
Those,1
who,2
hold,1
America,1
in,1
contempt,1
for,1
its,2
lack,1
refinement,1
should,1
think,1
carefully,1
about,1
this,1
conclusion,1
Boorish,1
gruff,1
as,1
new,1
American,1
Empire,1
might,1
seem,1
it,2
is,1
an,1
anti,1
empire,1
populated,1
by,1
reluctant,1
heroes,1
want,1
nothing,1
more,1
than,1
to,1
till,1
their,2
fields,1
mind,1
homes,1
much,1
like,1
Tolkien,1
s,1
Hobbits,1
Under,1
pressure,1
though,1
will,2
respond,1
with,1
a,1
fierceness,1
cohesion,1
that,1
surprise,1
adversaries,1
Orcs,1
world,1
Take,1
note,1
beware,1
