,frequency
urlLink,5
Microsoft,3
takes,1
on,1
teen,1
s,1
site,2
MikeRoweSoft,2
com,3
Rowe,3
a,1
17,1
year,1
old,1
high,1
school,1
senior,1
and,1
Web,1
designer,1
from,1
Victoria,1
has,1
angered,1
the,3
software,1
giant,1
by,1
registering,1
an,1
Internet,1
with,1
address,1
www,2
Since,1
my,1
name,1
is,2
Mike,1
I,1
thought,1
it,2
would,1
be,1
funny,1
to,2
add,1
soft,1
end,1
of,1
said,1
however,1
not,1
amused,1
via,2
meanwhile,1
MicrosoftKid,1
worlds,1
youngest,1
Officer,1
User,1
Specialist,1
meets,1
Bill,1
Gates,1
WTF,1
