,frequency
urlLink,1
Holy,2
Reformation,1
Batman,1
In,1
about,1
50,1
years,1
probably,1
fewer,1
the,8
region,1
of,3
Palestine,1
and,3
Israel,1
will,2
look,1
more,1
like,1
Nagasaki,1
during,1
World,1
War,1
II,1
than,1
Land,1
it,1
is,1
purported,1
to,4
be,2
When,1
Palestinians,1
have,3
run,2
out,2
eager,1
teenaged,1
suicide,1
martyrs,1
Israeli,1
tanks,1
gas,1
that,1
American,2
Sports,1
Futility,1
Vehicles,1
savagely,1
sucked,1
away,1
U,1
S,1
Government,1
Inc,1
happy,1
step,1
in,2
at,1
no,1
charge,1
atomically,1
alter,1
landscape,1
Free,1
Nuke,1
Em,1
stickers,1
first,1
100,1
patriots,1
fly,1
an,1
flag,1
their,1
front,1
yard,1
