,frequency
dev,12
null,12
Bring,1
out,1
yer,1
dead,5
Microsoft,11
Here,1
s,7
one,1
That,1
ll,3
be,5
ninepence,2
NT4,8
I,15
m,4
not,6
What,1
Nothing,1
There,1
your,2
Ere,1
he,5
says,1
Yes,1
is,1
He,2
isn,1
t,8
Well,4
will,1
soon,1
very,2
ill,1
getting,1
better,1
No,1
you,7
re,2
stone,1
in,1
a,6
moment,1
can,4
take,2
him,2
like,1
that,1
It,1
against,1
regulations,1
don,2
want,1
to,2
go,3
on,2
the,3
cart,1
Oh,2
such,1
baby,1
feel,3
fine,1
do,2
me,1
favor,1
hang,1
around,1
for,2
couple,1
of,2
minutes,1
won,1
long,1
promised,1
d,1
Unix,1
They,1
ve,1
lost,1
nine,1
today,1
when,1
next,1
round,1
Thursday,2
think,1
walk,1
You,1
fooling,1
anyone,1
know,1
Isn,1
there,1
anything,1
could,1
happy,2
urlLink,1
glances,1
up,1
and,1
down,1
street,1
furtively,1
then,1
silences,1
WindowsNT4,1
with,1
his,2
whack,1
club,1
Ah,1
thank,1
much,1
Not,1
at,1
all,1
See,1
