,frequency
urlLink,2
Pentagon,2
to,6
Test,1
New,1
Toys,1
on,1
Iraq,2
America,1
needs,2
test,2
its,2
new,2
weapons,2
The,2
military,1
and,2
technological,1
advantage,1
of,3
the,4
United,1
States,1
continue,1
grow,1
will,2
be,1
best,2
testing,1
ground,1
Americas,1
defense,1
department,1
is,2
doing,1
invent,1
more,1
lethal,2
toys,1
that,1
bring,1
as,2
much,1
good,1
possible,1
during,1
another,1
war,1
in,1
Gulf,1
conducting,1
secret,1
research,1
develop,1
kinds,1
non,1
chemical,1
This,1
was,1
reported,1
by,1
Jan,1
van,1
Aken,1
head,1
Germany,1
based,1
Sunshine,1
Project,1
