,frequency
urlLink,1
Forget,1
spies,2
let,1
psychic,1
viewers,1
do,1
the,6
job,1
when,1
CIA,1
partially,1
declassified,1
these,1
experiments,1
world,1
found,1
that,1
America,1
s,2
remote,2
viewing,2
sitting,1
in,2
confines,1
of,2
their,1
US,1
laboratory,1
reported,1
with,3
uncanny,1
accuracy,1
military,1
developments,1
distant,1
Russia,1
Now,1
a,2
former,1
physicist,1
Bhabha,1
Atomic,1
Research,1
Centre,1
and,1
one,1
India,1
best,1
known,1
parapsychologists,1
have,1
placed,1
proposal,1
before,1
Indian,1
Government,1
to,1
experiment,1
for,1
security,1
purposes,1
