,frequency
urlLink,2
Sonic,1
Devestator,1
This,1
handheld,1
space,1
age,1
weapon,1
of,3
the,2
future,1
is,4
powered,1
by,1
2,1
9,1
volt,1
batteries,1
contained,1
within,1
handle,1
It,2
capable,2
emitting,1
intense,2
ultrasonic,1
blasts,1
from,1
its,1
output,1
transducer,1
The,1
sonic,2
blast,1
inducing,1
pain,1
and,2
discomfort,1
in,1
humans,1
animals,1
effective,1
for,1
approximately,1
20ft,1
but,1
some,1
people,2
are,2
even,1
effected,1
at,1
distances,1
as,2
great,1
50ft,1
Some,1
more,1
sensitive,1
to,1
waves,1
then,1
others,1
via,1
