,frequency
urlLink,1
Sniffing,1
Out,1
Bioterrorism,1
Threat,1
Nightmare,1
scenarios,1
envisioned,1
by,1
bioterrorism,2
experts,1
include,1
a,3
small,1
plane,1
flying,1
above,1
community,1
releasing,1
anthrax,1
or,2
other,1
germs,1
over,1
large,1
numbers,1
of,2
people,2
Depending,1
on,1
the,2
winds,1
thousands,1
could,2
become,2
ill,1
yet,1
it,1
take,1
days,1
to,1
figure,1
out,1
what,1
happened,1
The,1
sooner,2
health,1
officials,1
detect,1
incident,1
they,1
can,1
properly,1
treat,1
victims,1
with,1
vaccines,1
antibiotics,1
and,1
protect,1
others,1
who,1
might,1
infected,1
