,frequency
urlLink,1
Automatic,1
Horrorscope,1
October,2
2002,1
You,2
will,4
experience,1
great,1
anxiety,1
and,5
turmoil,1
during,1
the,8
month,2
as,4
cosmic,1
vibrations,1
from,3
Dark,1
Planet,1
create,1
astral,1
complications,1
Spend,1
much,1
time,1
possible,1
away,1
those,1
who,2
would,1
lead,1
you,8
to,6
destruction,1
Avoid,1
entering,1
into,2
any,2
financial,2
arrangements,1
with,2
strangers,1
Beware,1
of,5
former,1
associates,1
show,1
up,2
at,1
your,5
door,1
festering,1
blisters,1
oozing,1
sores,1
Satanic,1
influences,1
may,3
manifest,1
in,1
dwelling,1
ordinary,1
situations,1
wish,1
have,2
a,2
close,1
friend,1
store,1
weapons,1
or,1
poisons,1
on,2
hand,1
As,1
slip,1
further,1
depths,1
despair,1
ruin,1
it,1
be,1
easier,1
for,2
continue,1
without,1
tempting,1
implements,1
suicide,1
available,1
It,1
is,4
unlikely,1
find,1
employment,1
after,1
job,1
eliminated,1
Your,1
best,1
chance,1
survival,1
join,1
military,2
The,1
discipline,1
conformity,1
help,1
take,2
mind,1
off,1
demons,1
that,2
haunt,1
bad,1
changing,1
medications,1
Continue,1
pills,1
doctor,1
has,1
prescribed,1
even,1
if,2
are,3
feeling,1
almost,1
normal,1
Stock,1
canned,1
goods,1
bottled,1
water,1
while,1
prices,1
still,1
low,1
Magnetic,1
pulses,1
solar,1
eruptions,1
likely,1
cause,1
hyper,1
inflation,1
zodiac,1
conditions,1
remain,1
constant,1
Fairly,1
accurate,1
amazing,1
Now,1
where,1
did,1
I,1
put,1
pistol,1
