,frequency
urlLink,1
Civilization,1
to,2
End,1
Soon,1
Does,1
Anybody,1
Care,1
Petroleum,1
geologists,1
have,2
known,1
for,1
50,1
years,1
that,1
global,1
oil,2
production,1
would,1
peak,1
and,1
begin,1
its,1
inevitable,1
decline,1
within,1
a,2
decade,1
of,4
the,5
year,1
2000,1
Moreover,1
no,1
renewable,1
energy,1
systems,1
potential,1
generate,1
more,1
than,1
tiny,1
fraction,1
power,1
now,1
being,1
generated,1
by,1
fossil,1
fuels,1
In,1
short,1
end,2
signals,1
civilization,1
as,1
we,1
know,1
it,1
