,frequency
urlLink,2
Land,1
of,6
the,5
Free,1
give,4
us,4
your,4
tired,1
exhausted,1
by,2
president,1
s,1
gruesome,1
masking,1
realpolitik,1
behind,1
ideals,1
freedom,1
and,2
fear,2
foreign,1
zealot,1
poor,1
naturalized,1
Pakistanis,1
now,2
caught,1
Homeland,1
Security,1
as,1
enemies,1
domestic,1
stoners,1
who,1
for,1
matters,1
juridical,1
convenience,1
can,2
buy,1
marijuana,1
without,1
criminal,1
prosecution,1
queers,1
so,1
they,1
create,1
a,1
brand,1
new,1
dimension,1
to,1
Canadian,1
wedding,1
planner,1
economy,1
via,1
