,frequency
urlLink,6
Buggeration,1
If,1
they,2
did,1
it,2
here,1
in,1
America,1
would,1
lose,1
their,1
jobs,1
and,6
suffer,1
eternal,1
damnation,1
via,3
Don,1
t,1
give,1
me,1
that,3
do,1
goody,1
good,1
bullshit,1
See,1
what,1
I,1
mean,1
George,1
Carlin,1
Responds,1
to,1
Indecency,1
Uproar,1
The,1
whole,1
problem,2
with,2
this,1
idea,1
of,2
obscenity,1
indecency,1
all,2
these,1
things,1
bad,1
language,1
whatever,1
s,1
caused,1
by,1
one,1
basic,1
thing,1
is,1
religious,1
superstition,1
Mix,1
TV,1
or,1
radio,1
you,1
ve,1
got,1
a,1
