,frequency
urlLink,1
Death,2
and,4
Hell,2
in,2
the,5
18,1
months,1
before,1
my,4
death,1
I,2
proceeded,1
to,3
set,1
forth,1
Keys,1
In,1
this,1
process,1
envisioned,1
a,4
snapshot,1
of,3
world,2
as,1
it,2
appeared,1
me,1
at,1
that,1
time,1
Literally,1
cutup,1
cut,2
paste,1
sculpture,1
taken,1
from,1
various,1
articles,1
science,1
fiction,1
cultural,1
political,1
events,1
happenings,1
realms,1
occulture,1
flame,1
wars,1
on,1
Zee,1
list,1
life,1
email,1
etc,1
so,1
was,1
just,1
up,1
these,1
things,1
