,frequency
urlLink,3
Star,2
Wars,1
Trek,1
and,6
Killing,1
Politely,1
One,1
can,3
envision,1
the,6
development,1
of,3
electromagnetic,1
energy,1
sources,1
output,1
which,2
be,4
pulsed,1
shaped,1
focused,1
that,3
couple,1
with,2
human,2
body,2
in,4
a,3
fashion,2
will,1
allow,1
one,1
to,6
prevent,1
voluntary,1
muscular,1
movements,1
control,1
emotions,1
thus,1
actions,1
produce,2
sleep,1
transmit,1
suggestions,1
interfere,1
both,1
short,1
term,2
long,1
memory,1
an,3
experience,2
set,2
delete,1
It,1
would,2
also,1
appear,1
possible,3
create,2
high,1
fidelity,1
speech,1
raising,1
possibility,1
covert,1
suggestion,1
psychological,1
direction,1
If,1
pulse,1
stream,1
is,2
used,1
it,2
should,1
internal,1
acoustic,1
field,1
5,1
15,1
kilohertz,1
range,1
audible,1
Thus,1
may,1
talk,1
selected,1
adversaries,1
most,1
disturbing,1
them,1
via,1
