,frequency
urlLink,1
Behold,1
the,2
Oracle,1
of,1
Starbucks,1
Personality,1
type,1
Asshat,1
You,3
carry,1
around,1
philosophy,1
books,1
you,5
haven,1
t,3
read,1
and,1
wear,1
trendy,1
wire,1
rimmed,1
glasses,1
even,1
though,1
have,2
perfect,1
vision,1
ve,1
probably,1
added,1
an,1
accent,1
to,3
your,2
name,2
or,1
changed,1
pronunciation,1
seem,1
sophisticated,1
hang,1
out,1
in,2
coffee,2
shops,1
because,2
don,2
a,2
job,1
got,1
degree,1
French,1
Poetry,1
People,1
who,1
drink,2
doppio,1
espresso,1
con,1
panna,1
are,1
notorious,1
for,1
spouting,1
off,1
angry,1
liberal,1
opinions,1
about,1
issues,1
they,1
understand,1
Also,1
drinks,1
Any,1
with,1
foreign,1
Can,1
also,1
be,1
found,1
at,1
The,1
other,1
locally,1
owned,1
shop,1
claim,1
like,1
better,1
submitted,1
via,1
watcherjohn,1
