,frequency
urlLink,3
Paul,2
Laffoley,2
spoke,1
his,3
first,1
word,1
Constantinople,1
at,1
six,1
months,1
then,1
remained,1
silent,1
until,1
the,7
age,1
of,8
four,1
when,1
he,2
began,1
to,4
draw,1
and,4
paint,1
In,1
1968,1
moved,1
into,1
an,3
eighteen,1
by,1
thirty,1
foot,1
utility,1
room,1
found,1
a,5
one,1
man,1
think,1
tank,1
creative,1
unit,1
called,1
Boston,1
Visionary,1
Cell,1
During,1
routine,1
CAT,1
scan,1
head,1
in,2
1992,1
miniature,1
metallic,1
implant,1
3,1
8,1
inch,1
long,1
was,1
discovered,1
occipital,1
lobe,1
brain,1
near,1
pineal,1
gland,1
Local,1
M,1
U,1
F,1
O,1
N,1
investigators,1
declared,1
it,1
be,1
alien,1
nanotechnological,1
laboratory,1
via,1
Aberrant,1
News,1
Disinformation,1
powerful,1
enigmatic,1
representative,1
American,1
Outsider,1
Art,1
Apocalypse,1
Culture,1
His,2
art,1
draws,1
from,2
wide,1
variety,1
cultural,1
influences,1
George,1
Gurdjieff,1
s,2
cosmology,1
Nikolas,1
Tesla,1
strange,1
Earth,1
energy,1
grid,1
warping,1
devices,1
unique,1
subjective,1
Vision,1
transcends,1
beckoning,1
commercialization,1
apocalyptic,1
post,1
millennial,1
aesthetic,1
undermining,1
subverse,1
edge,1
kitsch,1
