,frequency
urlLink,1
Nasa,1
prepares,1
for,2
nuclear,3
powered,1
leap,1
towards,1
Mars,1
The,1
development,1
of,1
space,3
based,2
power,1
is,2
unlikely,1
to,2
go,1
down,1
well,1
with,3
other,1
nations,1
who,2
may,1
fear,1
that,1
the,9
United,1
States,1
will,1
use,1
project,1
unofficially,1
named,1
Prometheus,1
after,1
mythological,1
Greek,1
figure,1
stole,1
fire,1
from,1
gods,1
military,1
purposes,1
China,1
most,1
likely,1
retaliate,1
its,1
own,1
programme,1
which,1
would,1
prompt,1
comparisons,1
race,1
between,1
US,1
and,1
Soviet,1
Union,1
during,1
Cold,1
War,1
