,frequency
urlLink,4
NASA,3
hides,1
the,12
true,1
colours,1
of,3
Mars,1
So,1
story,2
goes,1
Richard,2
C,1
Hoagland,1
Gene,1
Roddenberry,1
and,3
Ray,1
Bradbury,1
are,1
all,3
at,1
watching,1
first,3
photos,2
Martian,1
surface,1
come,1
in,2
from,1
Viking,1
back,1
70,1
s,2
The,1
photo,2
looks,1
like,1
Arizona,1
desert,1
with,2
blue,1
skies,2
One,2
them,1
says,1
Might,1
expect,1
a,1
prospector,1
his,1
burro,1
to,2
appear,2
any,1
moment,1
They,1
agree,1
After,1
techs,1
scramble,1
adjust,1
video,1
monitors,2
now,1
following,1
pink,1
lone,1
technician,1
wanders,1
around,1
re,1
adjusts,1
for,1
proper,1
color,1
he,1
promptly,1
gets,1
arrested,1
Anyway,1
thats,1
Or,1
was,1
it,1
Stanton,1
Friedman,1
Why,1
is,1
Sky,1
Blue,1
via,1
