,frequency
urlLink,2
Prostitutes,2
Steal,1
Secret,1
Software,1
from,3
US,3
Army,3
stole,1
a,3
portable,1
computer,2
with,1
secret,1
software,1
soldiers,1
currently,1
conducting,1
military,1
exercises,1
in,1
Poland,1
The,1
disappeared,1
when,1
three,1
programmers,1
of,2
the,4
invited,1
prostitutes,1
to,5
dinner,1
and,2
drink,1
We,1
are,1
worst,1
security,1
risk,1
sys,2
admins,2
confess,1
Social,1
engineering,1
where,1
unauthorised,1
people,1
gain,2
entry,1
into,1
buildings,1
by,1
pretending,1
be,1
an,1
employee,1
or,2
contractor,1
then,1
access,1
PC,1
stealing,1
damaging,1
corporate,1
data,1
inside,1
company,1
has,1
brought,1
issue,1
attention,1
