,frequency
urlLink,1
Weapon,1
of,1
the,3
Week,1
The,3
Electrocuting,1
Water,1
Cannon,1
aqueous,1
electrocutor,1
sprays,1
a,1
high,1
pressure,1
saline,1
solution,1
with,1
additives,1
mixed,1
in,2
to,4
maximize,1
range,1
putting,1
down,1
that,1
troublesome,1
rabble,1
Debilitating,1
but,1
not,1
lethal,1
shocks,2
move,1
through,1
water,1
jet,1
according,1
Jaycor,1
s,1
online,1
brochure,1
company,1
hints,1
voltage,1
can,1
be,1
turned,1
up,1
deliver,1
potent,1
electrical,1
equipment,1
as,2
well,1
individuals,1
