,frequency
urlLink,2
Reefer,2
Madness,3
Campus,1
Circle,1
Sweepstakes,1
Restored,1
and,2
in,2
color,1
for,1
the,2
first,2
time,1
is,1
a,2
campy,1
cult,1
favorite,1
released,1
1938,1
as,1
propaganda,1
film,2
meant,1
to,1
scare,1
America,1
s,2
youth,1
off,1
of,2
drugs,1
DVD,1
Special,1
Features,1
Includes,1
All,1
New,1
colorized,1
version,2
restored,1
original,1
B,1
W,1
audio,2
commentary,2
by,2
Mike,1
Nelson,1
Mystery,1
Science,1
Theater,1
3000,1
Legend,1
Films,1
Color,1
design,1
team,1
short,1
Grandpra,1
Marijuana,1
Handbook,1
reefer,1
trailer,1
