,frequency
urlLink,3
For,1
that,3
Healthy,1
Glow,1
Drink,1
Radiation,1
A,1
century,1
ago,1
radioactivity,1
was,3
new,1
exciting,1
and,2
good,1
for,5
you,3
at,1
least,1
if,1
believed,1
the,4
people,1
selling,1
radium,1
pendants,1
rheumatism,1
all,1
natural,1
radon,1
water,1
vigor,1
uranium,4
blankets,1
arthritis,1
thorium,1
laced,1
medicine,1
digestion,1
don,1
t,1
even,1
want,1
to,2
know,1
about,1
radioactive,1
suppositories,1
Fiesta,1
Ware,1
ca,1
1930s,1
The,1
red,1
color,1
achieved,1
by,2
adding,1
oxide,1
in,1
glaze,3
measurements,1
have,1
indicated,1
weight,1
up,1
14,1
of,2
might,1
be,1
How,1
much,1
employed,1
per,1
plate,2
is,1
unclear,1
but,1
it,1
has,1
been,1
estimated,1
a,1
single,1
contains,1
4,1
5,1
grams,1
See,1
more,1
Radioactive,1
Consumer,1
Products,1
