,frequency
urlLink,1
America,1
s,2
Ultra,1
Secret,1
Weapon,1
Every,1
war,1
has,1
its,1
wonder,1
weapon,1
In,1
Afghanistan,1
it,1
was,1
the,7
Predator,1
unmanned,1
drone,1
that,1
would,1
loiter,1
invisibly,1
over,1
battlefield,1
before,1
unleashing,1
a,2
Hellfire,1
missile,1
on,1
an,1
unsuspecting,1
target,1
The,1
Gulf,2
War,4
marked,1
debut,1
of,3
precision,1
guided,1
munitions,1
and,2
in,1
Vietnam,1
helicopters,1
came,1
age,1
World,2
II,1
gave,1
us,1
horror,1
nuclear,1
weapons,1
I,1
introduced,1
tank,1
If,1
there,1
second,1
get,1
ready,1
to,1
meet,1
high,1
power,1
microwave,1
