,frequency
urlLink,2
Rumsfeld,2
Says,1
Don,1
t,2
Sweat,1
DARPA,1
Info,1
Awareness,2
Experiment,1
The,1
Information,1
Office,1
is,4
an,1
experiment,1
by,2
the,6
Defense,1
Advanced,1
Research,1
Project,1
Agency,1
to,4
use,1
advanced,1
capabilities,1
gather,1
and,1
analyze,1
information,1
that,2
may,1
help,1
in,1
war,1
on,3
terror,1
But,1
it,2
still,1
a,2
research,1
program,2
said,1
adding,1
he,2
wouldn,1
dwell,1
its,1
pieces,1
He,1
frankly,1
admitted,1
does,1
not,1
know,1
much,2
about,2
Big,1
Brother,1
s,1
been,1
around,1
long,1
time,1
What,1
privacy,2
Aldridge,1
soothing,1
We,2
re,1
designing,1
this,2
system,1
ensure,1
complete,1
anonymity,1
of,2
uninvolved,1
citizens,1
thus,1
focusing,1
efforts,1
law,2
enforcement,2
officials,1
terrorist,1
investigations,1
ll,1
have,1
operate,1
under,1
same,1
legal,1
conditions,1
as,1
we,1
do,1
today,1
protects,1
individuals,1
when,1
operated,1
agency,1
Oh,1
Well,1
fuck,1
I,1
feel,1
better,1
now,1
