,frequency
urlLink,2
Overcoming,1
Terror,1
the,6
Department,1
of,5
Homeland,1
Security,1
s,1
site,1
is,1
just,1
one,1
example,1
a,3
national,1
warning,2
system,1
that,1
in,1
end,1
stirs,1
up,1
more,1
anxiety,1
than,1
it,1
quells,1
Loaded,1
with,1
scientific,1
terminology,1
yet,1
woefully,1
bereft,1
any,1
tangible,1
data,1
U,1
S,1
early,1
mechanism,1
has,1
transformed,1
us,1
into,1
nation,1
worriers,1
not,1
warriors,1
day,1
after,1
Revere,1
took,1
his,1
midnight,1
gallop,1
Colonial,1
militia,1
trounced,1
redcoats,1
at,1
Concord,1
Not,1
shred,1
duct,1
tape,1
was,1
needed,1
via,1
