,frequency
urlLink,2
Mars,2
Attacks,1
Yesterday,1
armed,1
forces,1
from,1
took,1
advantage,1
of,5
the,3
close,1
proximity,1
our,2
two,1
worlds,1
and,4
staged,1
an,1
attempted,1
invasion,1
Earth,1
The,2
attack,1
began,1
in,3
England,1
New,1
Jersey,1
spread,1
to,5
other,1
parts,1
globe,1
occupants,1
several,2
cylinders,1
landing,1
southern,1
California,1
destroyed,1
upscale,1
neighborhoods,1
after,1
obtaining,1
drivers,1
licenses,1
registering,1
vote,1
Several,1
State,1
Department,1
officials,1
profess,1
that,3
primary,1
task,1
should,1
be,1
seek,1
understand,1
why,1
Martians,1
hate,1
us,1
Some,1
posit,1
they,1
are,1
simply,1
reacting,1
American,1
imperialism,1
threatens,1
Lunar,1
independence,1
Noam,1
Chomsky,1
warned,1
against,1
escalating,1
tensions,1
via,1
