,frequency
urlLink,1
Kissinger,2
s,1
Commission,1
I,4
d,1
like,2
to,3
welcome,1
all,2
of,6
you,4
the,6
first,1
meeting,1
our,1
independent,1
commission,1
Look,1
around,1
You,4
are,3
here,1
because,2
re,2
top,1
1,1
percent,1
public,1
servants,1
elite,1
best,2
have,1
integrity,1
and,3
vision,1
Impeccable,1
judgment,1
Christian,1
with,1
one,1
exception,1
white,1
chose,1
each,1
myself,1
know,2
that,2
much,1
me,1
together,1
we,1
will,1
form,1
an,1
impartial,1
non,1
partisan,1
dream,1
team,1
get,1
bottom,1
9,1
11,1
