,frequency
urlLink,2
The,2
hidden,1
yet,1
true,1
motivation,3
of,4
our,1
global,1
leaders,1
If,1
there,2
is,5
a,4
coherent,1
body,1
organising,1
most,2
the,4
events,1
today,1
and,2
certainly,1
what,2
their,1
And,2
where,1
might,1
all,2
this,2
be,1
leading,1
primary,1
behind,1
elite,2
activities,1
desire,2
for,2
control,3
It,1
s,1
base,1
to,1
everything,1
To,1
take,1
vast,1
dynamic,1
planet,1
full,1
people,1
different,3
races,1
beliefs,1
lives,1
render,1
them,1
into,1
single,1
homogenised,1
unit,1
under,1
your,1
central,1
This,1
truly,1
motivates,1
site,1
has,1
fairly,1
strange,1
news,1
banking,1
resource,1
