,frequency
urlLink,1
FEMA,2
Preparing,1
for,3
Mass,1
Destruction,1
the,7
federal,1
agency,1
charged,1
with,2
disaster,1
preparedness,1
is,2
engaged,1
in,2
a,2
crash,1
effort,2
to,4
prepare,1
multiple,1
mass,1
destruction,1
attacks,1
on,1
U,3
S,3
cities,3
including,1
creation,1
of,3
sprawling,1
temporary,1
handle,1
millions,1
displaced,1
persons,1
Ominously,1
has,1
been,1
given,1
deadline,2
having,1
ready,1
go,1
by,1
January,1
2003,1
about,1
six,1
months,1
A,1
source,1
familiar,1
believes,1
related,1
making,1
prepared,1
counterattacks,1
if,1
invades,1
Iraq,1
sometime,1
next,1
year,1
