,frequency
urlLink,1
To,1
quote,1
the,9
Self,1
Destructive,1
man,1
from,1
movie,1
Waking,1
Life,1
They,1
haven,1
t,1
given,1
us,1
any,1
other,1
options,1
outside,1
occasional,1
purely,1
symbolic,1
participatory,1
act,1
of,2
voting,1
You,1
want,1
puppet,2
on,4
right,1
or,1
left,1
I,1
feel,1
that,1
time,1
has,1
come,1
to,2
project,1
my,2
own,2
inadequacies,1
and,3
dissatisfactions,1
into,1
socio,1
political,1
scientific,1
schemes,1
Let,1
lack,1
a,1
voice,1
be,1
heard,1
He,1
then,1
proceeds,1
pour,1
gasoline,1
himself,2
set,1
fire,1
