,frequency
urlLink,3
You,1
shone,1
like,1
the,5
sun,1
Syd,1
Barrett,1
was,1
prodigiously,1
talented,1
founder,1
of,4
Pink,1
Floyd,1
but,2
after,1
just,1
two,1
years,1
at,1
centre,1
60s,1
psychedelic,1
scene,1
he,1
suffered,1
a,3
massive,1
breakdown,1
and,5
has,2
lived,1
as,2
recluse,1
ever,1
since,1
Via,1
Dumbmonkey,1
A,1
Long,1
Strange,1
Trip,1
Drug,1
abuse,1
schizophrenia,1
family,1
friends,1
who,1
meant,1
well,1
did,1
harm,1
through,1
it,2
all,2
undeniable,1
genius,1
For,1
Roky,1
Erickson,1
life,1
one,1
most,1
influential,1
Texas,1
rock,1
rollers,1
time,1
been,1
long,1
strange,1
trip,1
fortunately,1
isn,1
t,1
over,1
yet,1
