,frequency
urlLink,2
Top,1
10,1
Signs,1
Your,1
Neighbor,1
is,2
Brainwashed,1
Latest,1
polls,1
indicate,1
that,3
nearly,1
half,1
of,2
all,1
Americans,1
believe,1
the,2
First,1
Amendment,1
goes,1
too,1
far,1
proving,1
Stepford,1
Citizen,1
Syndrome,1
now,1
a,1
national,1
crisis,1
We,1
have,1
an,1
obligation,1
to,1
rouse,1
our,1
loved,1
ones,1
out,1
their,1
stupor,1
If,1
we,1
don,1
t,2
thugs,1
who,1
ve,1
stolen,1
America,1
will,1
steam,1
roll,1
right,1
over,1
us,1
And,1
if,1
you,2
can,1
see,1
chances,1
are,1
re,1
brainwashed,1
Via,1
Dumbmonkey,1
