,frequency
urlLink,2
WHAT,1
TO,2
DO,2
WITH,1
LESS,1
THAN,1
3,1
DAYS,1
A,1
NUCLEAR,1
DISASTER,1
This,1
instructional,1
guide,1
is,2
for,3
American,1
families,1
preparing,1
imminent,1
nuclear,1
attack,1
with,1
widespread,1
radioactive,1
fallout,1
from,1
atomic,1
bomb,2
s,1
not,1
just,1
a,1
small,1
localized,1
dirty,1
incident,1
NOT,1
waste,1
any,1
time,1
trying,1
to,2
convince,1
anybody,1
of,1
their,1
need,1
do,1
so,1
Preparing,1
your,2
own,1
immediate,1
family,1
survival,1
RIGHT,1
NOW,1
top,1
priority,1
via,1
