,frequency
urlLink,4
Wired,1
News,2
A,1
Spy,1
Machine,1
of,4
DARPA,1
s,2
Dreams,1
The,1
Pentagon,1
is,2
about,3
to,5
embark,1
on,1
a,3
stunningly,1
ambitious,1
research,1
project,1
designed,1
gather,2
every,1
conceivable,1
bit,1
information,4
person,1
life,1
index,1
all,1
the,5
and,2
make,2
it,2
searchable,1
What,1
national,1
security,1
experts,1
civil,1
libertarians,1
want,2
know,1
why,1
would,1
Defense,1
Department,1
do,1
such,1
thing,1
via,2
Aberrant,1
Use,1
Data,1
Collection,1
Systems,1
Is,1
Up,1
Sharply,1
Following,1
9,2
11,2
Developed,1
as,1
counterterrorism,1
tools,1
systems,1
are,1
aimed,1
at,1
bridging,1
gaps,1
in,1
that,1
let,1
hijackers,1
slip,1
past,1
law,1
enforcement,1
But,1
they,1
also,1
easier,1
for,1
government,1
American,1
citizens,1
who,1
aren,1
t,1
suspected,1
anything,1
criminal,1
Dark,1
Matter,1
