,frequency
Drivin,2
for,2
Jesus,3
Makin,1
all,1
the,3
lights,1
George,1
Carlin,1
A,1
broad,1
coalition,1
of,2
religious,1
groups,1
is,1
preparing,1
a,2
grass,1
roots,1
campaign,1
linking,1
fuel,1
efficiency,1
to,4
morality,1
with,1
some,1
ads,1
going,1
so,1
far,1
as,1
ask,1
urlLink,4
What,2
Would,2
Drive,2
via,1
The,1
Anti,1
SUV,1
President,1
Adding,1
an,1
antiterrorism,2
theme,1
this,1
movement,1
against,1
big,1
SUVs,1
and,1
hefty,1
pickups,1
might,1
persuade,1
more,1
Americans,1
think,1
twice,1
before,1
putting,1
lifestyle,1
ahead,1
country,1
How,1
much,1
will,1
Bush,1
president,1
buy,2
into,1
it,1
O,1
Lord,1
won,1
t,1
you,1
me,1
holy,1
roller,1
by,1
way,1
how,1
come,1
no,1
one,1
s,1
asking,1
Allah,1
or,1
Buddha,1
