,frequency
NEW,1
WORDS,1
FOR,1
2002,1
Essential,1
additions,1
for,2
the,16
workplace,2
vocabulary,1
BLAMESTORMING,1
Sitting,1
around,1
in,5
a,8
group,1
discussing,1
why,1
deadline,1
was,2
missed,1
or,4
project,1
failed,1
and,10
who,4
responsible,1
SEAGULL,1
MANAGER,1
A,2
manager,1
flies,1
makes,1
lot,1
of,8
noise,1
craps,1
on,4
everything,1
then,2
leaves,1
ASSMOSIS,1
The,6
process,1
by,2
which,2
some,1
people,2
seem,1
to,13
absorb,1
success,1
advancement,1
kissing,1
up,3
boss,1
rather,1
than,1
working,2
hard,1
SALMON,1
DAY,1
experience,1
spending,1
an,2
entire,1
day,1
swimming,1
stream,1
only,1
get,2
screwed,1
die,1
end,1
CUBE,1
FARM,1
An,2
office,1
filled,1
with,2
cubicles,1
PRAIRIE,2
DOGGING,2
When,1
someone,1
yells,1
drops,1
something,1
loudly,1
cube,2
farm,2
s,5
heads,1
pop,1
over,1
walls,1
see,1
what,1
going,1
MOUSE,1
POTATO,1
line,1
wired,1
generation,1
answer,1
couch,1
potato,1
SITCOMs,1
Single,1
Income,1
Two,1
Children,1
Oppressive,1
Mortgage,1
What,1
yuppies,1
turn,1
into,1
when,1
they,2
have,1
children,1
one,3
them,2
stops,1
stay,1
home,1
kids,1
STRESS,1
PUPPY,1
person,1
seems,1
thrive,1
being,1
stressed,1
out,2
whiney,1
SWIPEOUT,1
ATM,1
credit,1
card,1
that,6
has,1
been,1
rendered,1
useless,1
because,1
magnetic,1
strip,2
is,2
worn,1
away,1
from,3
extensive,1
use,1
XEROX,1
SUBSIDY,1
Euphemism,1
swiping,1
free,1
photocopies,1
IRRITAINMENT,1
Entertainment,1
media,1
spectacles,1
are,3
annoying,1
but,1
you,3
find,1
yourself,1
unable,1
stop,1
watching,1
O,1
J,1
trials,1
were,2
prime,1
example,1
PERCUSSIVE,1
MAINTENANCE,1
fine,1
art,1
whacking,1
crap,1
electronic,1
device,1
it,1
work,1
again,1
ADMINISPHERE,1
rarefied,1
organizational,1
layers,1
beginning,1
just,2
above,1
rank,1
file,1
Decisions,1
fall,1
adminisphere,1
often,1
profoundly,1
inappropriate,1
irrelevant,1
problems,1
designed,1
solve,1
404,2
Someone,1
clueless,1
From,1
World,1
Wide,1
Web,1
error,1
message,1
Not,1
Found,1
meaning,1
requested,1
document,1
could,1
not,1
be,1
located,1
GENERICA,1
Features,1
American,1
landscape,1
exactly,1
same,1
no,1
matter,1
where,1
such,1
as,1
fast,1
food,1
joints,1
malls,1
subdivisions,1
OHNOSECOND,1
That,1
minuscule,1
fraction,1
time,1
realize,1
ve,1
made,1
BIG,1
mistake,1
WOOFYS,1
Well,1
Off,1
Older,1
Folks,1
CROP,1
DUSTING,1
Surreptitiously,1
farting,1
while,1
passing,1
thru,1
enjoying,1
sounds,1
dismay,1
disgust,1
leads,1
