,frequency
urlLink,1
Strangers,1
in,1
a,1
Strange,1
World,1
what,1
propositions,1
that,3
you,1
take,1
seriously,1
might,1
actually,2
have,1
the,2
same,1
epistemological,1
character,1
as,1
Ickes,1
notion,1
world,1
is,1
secretly,1
run,1
by,1
shape,1
shifting,1
twelve,1
foot,1
long,1
extraterrestrial,1
lizards,1
None,1
I,1
doubt,1
it,1
We,1
human,1
beings,1
are,2
riddled,1
with,1
superstitions,1
biases,1
unexamined,1
prejudices,1
and,1
flights,1
of,2
fancy,1
Its,1
just,1
we,1
rarely,1
aware,1
how,1
absurd,1
they,1
would,1
look,1
if,1
subjected,1
to,1
rigorous,1
rational,1
scrutiny,1
