,frequency
urlLink,1
The,3
Passion,1
of,1
the,9
Christ,2
Blooper,1
Reel,1
shackled,1
to,7
a,1
stone,1
is,7
being,1
scourged,1
by,1
Roman,3
soldiers,1
Blood,1
runs,1
down,3
his,1
gory,1
back,1
His,1
pain,4
palpable,1
Jesus,5
writhes,1
in,1
hands,2
shaking,1
Cell,3
phone,5
rings,3
shake,1
furiously,1
Caviezel,1
looks,1
up,1
sheepish,1
soldier,2
Jim,1
That,1
you,5
Yeah,2
Soldier,1
Want,1
me,6
get,2
it,2
gingerly,1
reaches,1
into,2
Caviezels,2
blood,2
soaked,1
loincloth,1
pulls,1
out,2
and,6
opens,1
then,1
holds,1
ear,1
Off,1
Camera,1
laughter,1
Hey,1
Mom,1
Volunteer,3
Let,1
Oh,2
God,1
Scientist,2
Be,1
quiet,2
let,1
check,1
your,2
shroud,3
hmm,1
some,3
sweat,1
filth,1
but,1
no,1
human,1
image,1
on,1
cloth,1
yet,1
I,3
guess,1
ll,1
have,2
stay,2
tied,1
cross,1
more,1
But,1
ve,2
been,1
hanging,1
here,1
for,2
three,1
days,2
please,1
stab,1
wound,1
really,3
starting,1
hurt,1
all,1
given,1
drink,1
vinegar,1
sun,1
hot,1
this,1
very,1
itchy,1
This,1
science,1
must,1
replicate,1
conditions,1
exactly,1
Remember,1
our,1
lord,1
had,1
wrapped,1
around,1
him,1
27,1
We,1
re,2
barely,1
third,1
day,1
already,1
wimping,1
You,1
got,1
five,1
dollars,1
so,1
reputable,1
scientific,1
establishment,1
why,1
forsaken,1
