,frequency
urlLink,1
Slashdot,1
Atomic,1
Veterans,1
Speak,1
Out,1
There,1
are,1
scores,1
of,3
testimonies,1
many,1
from,2
men,1
who,2
have,2
a,2
range,1
cancers,1
or,1
since,1
died,1
them,1
The,2
absolute,1
and,3
callous,1
disregard,1
for,1
their,1
health,1
safety,1
at,1
the,2
time,1
is,2
shocking,1
I,1
suppose,1
same,1
kind,1
thing,1
happened,1
to,1
British,1
French,1
Russian,1
Chinese,1
troops,1
in,1
similar,1
circumstances,1
Chernobyl,1
pages,1
discussed,1
here,1
few,1
months,1
ago,1
were,1
eerie,1
this,1
site,1
simply,1
heartbreaking,1
