,frequency
urlLink,1
Business,1
Owner,1
Runs,1
Over,1
Robbery,1
Suspects,1
In,1
Hummer,1
Theres,1
nothing,1
more,1
exciting,1
than,1
being,1
a,2
soccer,1
mom,1
with,1
7,1
kids,1
driving,1
70,2
miles,1
per,1
hour,1
down,1
one,1
way,1
street,1
while,1
crushing,1
old,1
women,1
and,2
crashing,1
into,1
000,1
bmw,1
XFGDG,1
Class,1
That,1
gas,1
guzzling,1
mother,1
fucker,1
is,1
really,1
helping,1
the,4
economy,1
since,1
every,1
time,1
you,3
fill,1
baby,1
up,1
spend,1
close,1
to,1
500,1
make,1
fun,1
of,3
muslims,2
because,1
FOX,1
problem,1
solvers,1
says,1
that,1
100,1
are,2
backstabbing,1
terrorist,1
who,1
downfall,1
society,1
