,frequency
urlLink,2
Final,1
Post,1
And,1
Why,1
I,10
Will,1
Vote,1
For,1
Baby,1
Bush,3
it,2
dawned,1
on,1
me,1
really,1
don,2
t,2
like,2
mankind,3
Oh,1
most,1
individuals,1
meet,1
but,1
in,1
general,1
Well,1
think,4
d,1
cross,1
the,4
street,1
to,2
save,1
In,1
fact,1
ll,1
vote,1
for,1
George,2
re,1
election,1
he,1
and,2
his,2
policies,2
will,1
bring,1
about,1
destruction,1
of,3
faster,1
than,1
anything,1
short,1
an,1
errant,1
asteroid,1
or,1
sudden,1
implosion,1
our,1
sun,1
Walker,1
may,1
be,1
best,1
bet,1
end,1
humanity,1
before,1
we,1
spread,1
beyound,1
this,1
planet,1
via,1
