,frequency
urlLink,3
Bush,2
Shifts,1
Focus,1
to,4
Nuclear,1
Sales,1
by,1
North,6
Korea,5
an,1
official,2
who,1
has,2
discussed,1
the,5
issue,2
with,1
Mr,1
said,1
his,2
thinking,1
was,1
that,1
Koreans,1
are,2
looking,1
get,1
us,2
excited,1
make,1
declarations,1
And,1
answer,1
them,2
is,1
added,1
You,1
re,1
hungry,1
and,2
you,2
can,1
t,1
eat,1
plutonium,1
Oh,1
ha,2
funny,1
round,1
eye,1
Will,1
Use,1
Nukes,1
at,2
least,1
100,1
nuclear,2
missiles,1
aimed,1
United,1
States,1
will,2
use,2
if,2
new,1
economic,2
sanctions,2
imposed,1
against,2
it,1
a,1
spokesman,1
claims,1
They,1
all,1
lock,1
onto,1
American,1
cities,1
those,1
weapons,1
US,1
mainland,1
America,1
imposes,1
additional,1
on,1
via,1
Daily,1
Rotten,1
