,frequency
urlLink,3
Biological,1
weapons,1
Remote,1
detection,1
of,6
bioweapons,1
will,2
soon,1
be,3
useful,1
in,4
the,8
event,2
an,2
attack,3
At,1
forefront,1
military,2
research,1
this,1
area,1
is,1
America,1
s,1
Defence,1
Advanced,1
Research,1
Projects,1
Agency,1
DARPA,1
Some,1
its,1
projects,1
imitate,1
human,1
immune,1
system,1
so,1
as,1
to,3
create,1
artificial,1
sensor,1
US,5
soldiers,2
may,2
have,2
faulty,1
gear,1
not,3
equipped,1
with,2
latest,1
protective,1
equipment,1
against,2
chemical,1
and,3
biological,1
attacks,2
action,1
Iraq,1
Senators,1
a,4
non,1
partisan,1
government,1
office,1
warned,1
The,1
invisible,1
foe,1
No,1
country,1
able,2
sustain,1
powerful,1
bio,1
terrorist,1
even,1
Remember,1
anthrax,1
last,1
year,1
where,1
11,1
people,1
were,2
infected,1
five,1
died,1
Even,1
small,1
number,1
casualties,1
we,1
save,1
everyone,1
Just,1
imagine,1
big,1
