,frequency
urlLink,1
It,1
s,2
official,1
most,1
Americans,3
are,1
idiots,1
the,4
fools,1
will,2
save,1
us,1
from,1
themselves,1
The,1
51,1
percent,1
who,2
currently,1
believe,1
what,3
is,1
patently,1
false,1
ultimately,1
conclude,1
that,1
they,4
were,2
duped,1
by,1
Bush,1
though,1
it,2
not,2
really,1
true,1
Like,1
stupid,1
before,1
them,1
those,1
bought,1
into,1
Domino,1
Theory,1
Joe,1
McCarthy,1
and,2
necessity,1
of,2
interning,1
Japanese,1
in,1
concentration,1
camps,1
ll,2
wonder,1
hell,1
thinking,1
And,1
have,1
lots,1
time,1
to,1
think,1
about,1
with,1
having,1
a,1
job,1
all,1
